STN,YYYYMMDD,HH,DD,FH,FF,FX
258,20221030,14,110,10,20,20
258,20221030,15,100,10,20,30
258,20221030,16,250,10,30,40
258,20221030,17,270,50,60,90
258,20221030,18,250,40,30,70
258,20221030,19,230,40,50,70
258,20221030,20,230,50,40,70
258,20221030,21,240,50,50,70
258,20221030,22,210,50,40,60
258,20221030,23,200,40,50,60
258,20221030,24,210,50,60,70
258,20221031,1,200,50,50,70
258,20221031,2,210,60,60,70
258,20221031,3,200,40,40,60
258,20221031,4,200,40,40,50
258,20221031,5,180,40,40,60
258,20221031,6,170,40,40,50
258,20221031,7,170,40,40,50
258,20221031,8,180,50,50,70
258,20221031,9,180,50,60,70
258,20221031,10,160,50,40,70
258,20221031,11,140,40,40,50
258,20221031,12,110,40,40,50
258,20221031,13,130,40,40,60
258,20221031,14,90,50,50,60
258,20221031,15,90,60,60,70
258,20221031,16,90,70,70,80
258,20221031,17,90,70,70,90
258,20221031,18,90,70,70,80
258,20221031,19,100,80,80,100
258,20221031,20,120,70,70,90
258,20221031,21,150,70,70,80
258,20221031,22,150,70,70,90
258,20221031,23,150,70,70,90
258,20221031,24,170,80,80,100
258,20221101,1,160,80,80,100
258,20221101,2,170,90,90,120
258,20221101,3,180,100,100,130
258,20221101,4,220,100,120,190
258,20221101,5,220,120,130,170
258,20221101,6,210,150,140,200
258,20221101,7,210,160,170,220
258,20221101,8,220,170,170,220
258,20221101,9,220,170,170,230
258,20221101,10,210,170,170,220
258,20221101,11,210,160,140,210
258,20221101,12,210,130,130,180
258,20221101,13,210,120,120,160
258,20221101,14,210,130,130,170
258,20221101,15,210,130,130,180
258,20221101,16,200,120,110,160
258,20221101,17,200,110,110,150
258,20221101,18,200,110,120,150
258,20221101,19,200,120,120,170
258,20221101,20,210,130,130,190
258,20221101,21,210,110,120,160
258,20221101,22,200,100,130,180
258,20221101,23,210,140,140,180
258,20221101,24,220,140,130,180
258,20221102,1,210,120,110,160
258,20221102,2,220,140,140,170
258,20221102,3,220,140,140,180
258,20221102,4,220,140,140,180
258,20221102,5,230,140,130,200
258,20221102,6,240,120,120,160
258,20221102,7,250,130,130,180
258,20221102,8,260,140,140,190
258,20221102,9,250,120,120,170
258,20221102,10,250,120,110,150
258,20221102,11,250,110,110,150
258,20221102,12,240,110,120,150
258,20221102,13,240,100,100,140
258,20221102,14,210,100,100,120
258,20221102,15,210,100,100,130
258,20221102,16,190,90,80,120
258,20221102,17,190,80,90,110
258,20221102,18,190,100,100,120
258,20221102,19,190,100,110,140
258,20221102,20,190,110,110,140
258,20221102,21,190,110,120,150
258,20221102,22,190,120,110,160
258,20221102,23,190,120,120,150
258,20221102,24,200,120,120,160
258,20221103,1,190,120,120,160
258,20221103,2,190,120,110,160
258,20221103,3,190,110,110,140
258,20221103,4,190,110,110,150
258,20221103,5,190,110,110,150
258,20221103,6,190,110,110,140
258,20221103,7,190,110,100,130
258,20221103,8,180,100,100,120
258,20221103,9,180,100,110,140
258,20221103,10,170,100,100,130
258,20221103,11,180,100,90,130
258,20221103,12,170,90,100,120
258,20221103,13,180,100,100,130
258,20221103,14,170,90,80,140
258,20221103,15,180,80,80,110
258,20221103,16,170,80,80,100
258,20221103,17,180,90,90,120
258,20221103,18,180,80,80,120
258,20221103,19,170,80,80,110
258,20221103,20,180,80,80,100
258,20221103,21,190,80,80,110
258,20221103,22,210,90,90,110
258,20221103,23,280,100,70,150
258,20221103,24,260,70,80,100
258,20221104,1,280,70,50,100
258,20221104,2,250,50,60,80
258,20221104,3,230,80,90,120
258,20221104,4,230,110,90,150
258,20221104,5,230,70,80,110
258,20221104,6,240,70,70,100
258,20221104,7,290,50,40,80
258,20221104,8,240,50,50,80
258,20221104,9,250,50,60,80
258,20221104,10,240,50,50,70
258,20221104,11,250,50,50,70
258,20221104,12,280,40,30,70
258,20221104,13,270,40,50,70
258,20221104,14,260,40,40,50
258,20221104,15,270,50,50,70
258,20221104,16,310,40,40,60
258,20221104,17,310,40,40,60
258,20221104,18,310,40,40,60
258,20221104,19,280,30,30,50
258,20221104,20,270,40,40,50
258,20221104,21,260,50,30,80
258,20221104,22,270,40,60,100
258,20221104,23,310,50,30,100
258,20221104,24,240,20,30,40
258,20221105,1,230,40,50,60
258,20221105,2,230,60,60,70
258,20221105,3,220,60,60,80
258,20221105,4,260,70,60,100
258,20221105,5,230,50,60,70
258,20221105,6,230,70,90,110
258,20221105,7,230,90,100,110
258,20221105,8,220,100,100,130
258,20221105,9,220,90,90,120
258,20221105,10,220,90,100,130
258,20221105,11,210,80,80,120
258,20221105,12,210,90,90,120
258,20221105,13,210,100,90,120
258,20221105,14,220,90,100,120
258,20221105,15,220,110,110,140
258,20221105,16,210,100,100,130
258,20221105,17,200,100,90,140
258,20221105,18,200,100,100,120
258,20221105,19,210,110,120,150
258,20221105,20,200,110,100,140
258,20221105,21,200,110,110,150
258,20221105,22,200,120,120,150
258,20221105,23,200,120,130,160
258,20221105,24,210,130,130,170
258,20221106,1,210,130,130,170
258,20221106,2,200,120,110,160
258,20221106,3,200,120,120,150
258,20221106,4,200,110,110,150
258,20221106,5,190,100,100,130
258,20221106,6,190,100,100,130
258,20221106,7,190,100,100,130
258,20221106,8,200,110,100,140
258,20221106,9,200,110,110,140
258,20221106,10,200,100,90,140
258,20221106,11,190,90,80,120
258,20221106,12,190,100,100,130
258,20221106,13,190,110,110,150
258,20221106,14,190,100,110,140
258,20221106,15,190,130,130,170
258,20221106,16,180,120,130,160
258,20221106,17,190,130,130,170
258,20221106,18,190,130,140,170
258,20221106,19,200,140,130,180
258,20221106,20,200,130,130,160
258,20221106,21,200,120,120,160
258,20221106,22,210,130,130,180
258,20221106,23,210,140,140,180
258,20221106,24,210,140,130,180
258,20221107,1,220,140,140,180
258,20221107,2,220,130,130,170
258,20221107,3,210,130,130,190
258,20221107,4,210,120,110,160
258,20221107,5,210,120,120,160
258,20221107,6,210,110,120,160
258,20221107,7,210,120,120,160
258,20221107,8,210,120,120,170
258,20221107,9,210,120,120,160
258,20221107,10,210,110,110,150
258,20221107,11,210,110,110,140
258,20221107,12,220,110,100,140
258,20221107,13,210,110,100,140
258,20221107,14,210,110,110,140
258,20221107,15,200,100,90,130
258,20221107,16,200,90,90,110
258,20221107,17,200,100,100,130
258,20221107,18,200,110,110,140
258,20221107,19,200,110,110,140
258,20221107,20,200,100,100,130
258,20221107,21,200,90,90,120
258,20221107,22,200,90,100,120
258,20221107,23,200,90,90,120
258,20221107,24,200,90,90,110
258,20221108,1,200,90,90,110
258,20221108,2,190,90,100,120
258,20221108,3,190,100,90,120
258,20221108,4,170,90,90,110
258,20221108,5,160,80,80,110
258,20221108,6,170,90,90,120
258,20221108,7,170,110,110,140
258,20221108,8,180,110,120,150
258,20221108,9,190,120,120,160
258,20221108,10,190,120,110,150
258,20221108,11,190,110,100,140
258,20221108,12,200,110,120,150
258,20221108,13,210,120,110,170
258,20221108,14,200,110,100,150
258,20221108,15,190,90,80,120
258,20221108,16,190,90,90,110
258,20221108,17,190,90,90,120
258,20221108,18,190,100,100,130
258,20221108,19,190,100,110,130
258,20221108,20,190,100,100,130
258,20221108,21,210,100,70,160
258,20221108,22,230,70,80,100
258,20221108,23,210,70,60,100
258,20221108,24,190,60,70,90
258,20221109,1,200,80,70,120
258,20221109,2,210,100,110,130
258,20221109,3,210,110,110,140
258,20221109,4,210,110,100,140
258,20221109,5,210,110,110,150
258,20221109,6,210,120,120,160
258,20221109,7,210,110,120,140
258,20221109,8,210,120,120,150
258,20221109,9,210,120,110,150
258,20221109,10,210,120,120,160
258,20221109,11,210,120,120,160
258,20221109,12,220,130,130,160
258,20221109,13,220,120,130,160
258,20221109,14,220,120,110,170
258,20221109,15,240,100,120,140
258,20221109,16,230,90,90,140
258,20221109,17,240,80,90,110
258,20221109,18,230,80,70,120
258,20221109,19,240,80,80,100
258,20221109,20,220,70,70,100
258,20221109,21,220,70,60,120
258,20221109,22,220,80,80,100
258,20221109,23,220,80,80,100
258,20221109,24,220,80,80,100
258,20221110,1,220,80,90,100
258,20221110,2,220,80,90,110
258,20221110,3,220,90,90,120
258,20221110,4,220,90,80,120
258,20221110,5,210,90,90,110
258,20221110,6,220,100,100,130
258,20221110,7,220,110,110,150
258,20221110,8,210,110,110,140
258,20221110,9,220,110,120,150
258,20221110,10,220,110,100,150
258,20221110,11,210,110,100,140
258,20221110,12,210,100,100,130
258,20221110,13,210,100,100,130
258,20221110,14,220,100,90,120
258,20221110,15,220,100,100,120
258,20221110,16,210,90,90,110
258,20221110,17,210,100,100,120
258,20221110,18,210,110,100,140
258,20221110,19,220,100,100,130
258,20221110,20,210,110,110,140
258,20221110,21,220,110,110,150
258,20221110,22,210,110,110,140
258,20221110,23,210,120,120,150
258,20221110,24,210,120,120,160
258,20221111,1,220,120,120,150
258,20221111,2,210,130,130,170
258,20221111,3,220,120,120,160
258,20221111,4,220,130,130,160
258,20221111,5,220,120,120,160
258,20221111,6,210,130,120,160
258,20221111,7,210,120,120,150
258,20221111,8,210,110,110,150
258,20221111,9,220,110,110,140
258,20221111,10,220,110,110,140
258,20221111,11,210,100,100,140
258,20221111,12,220,100,100,130
258,20221111,13,220,100,80,130
258,20221111,14,220,90,90,120
258,20221111,15,210,70,60,100
258,20221111,16,200,50,50,80
258,20221111,17,190,40,40,60
258,20221111,18,190,50,50,60
258,20221111,19,200,60,60,80
258,20221111,20,210,60,60,70
258,20221111,21,200,70,60,80
258,20221111,22,210,60,50,80
258,20221111,23,230,50,50,70
258,20221111,24,220,50,50,60
258,20221112,1,200,40,50,60
258,20221112,2,200,50,60,70
258,20221112,3,200,50,50,70
258,20221112,4,200,50,40,60
258,20221112,5,210,40,50,60
258,20221112,6,210,40,40,60
258,20221112,7,210,30,40,50
258,20221112,8,200,40,40,60
258,20221112,9,180,40,40,50
258,20221112,10,160,30,30,40
258,20221112,11,130,20,20,40
258,20221112,12,130,20,20,30
258,20221112,13,60,10,20,20
258,20221112,14,80,20,30,40
258,20221112,15,90,40,40,50
258,20221112,16,100,40,40,50
258,20221112,17,100,40,50,50
258,20221112,18,110,40,50,50
258,20221112,19,160,40,30,50
258,20221112,20,140,40,40,50
258,20221112,21,120,30,20,40
258,20221112,22,110,30,30,40
258,20221112,23,90,30,30,40
258,20221112,24,110,40,40,50
258,20221113,1,110,50,50,60
258,20221113,2,100,40,30,60
258,20221113,3,90,30,30,40
258,20221113,4,60,30,30,40
258,20221113,5,80,40,40,50
258,20221113,6,90,40,40,50
258,20221113,7,80,40,40,50
258,20221113,8,90,50,50,50
258,20221113,9,100,50,50,60
258,20221113,10,90,50,40,60
258,20221113,11,90,40,50,50
258,20221113,12,100,50,50,60
258,20221113,13,110,50,50,60
258,20221113,14,100,40,40,60
258,20221113,15,80,50,40,60
258,20221113,16,80,50,60,70
258,20221113,17,90,60,70,80
258,20221113,18,80,70,60,90
258,20221113,19,100,80,80,100
258,20221113,20,100,90,90,110
258,20221113,21,90,80,80,100
258,20221113,22,90,90,100,110
258,20221113,23,100,100,110,130
258,20221113,24,90,110,90,140
258,20221114,1,100,90,90,120
258,20221114,2,90,100,90,120
258,20221114,3,90,80,80,100
258,20221114,4,100,80,90,100
258,20221114,5,110,90,90,110
258,20221114,6,110,90,100,110
258,20221114,7,110,100,100,120
258,20221114,8,110,100,100,110
258,20221114,9,110,100,90,120
258,20221114,10,110,90,90,110
258,20221114,11,110,80,80,100
258,20221114,12,140,60,60,90
258,20221114,13,130,60,60,80
258,20221114,14,150,70,60,90
258,20221114,15,150,60,70,90
258,20221114,16,140,70,80,100
258,20221114,17,160,70,70,100
258,20221114,18,160,70,60,90
258,20221114,19,160,60,60,90
258,20221114,20,170,60,60,80
258,20221114,21,180,60,60,80
258,20221114,22,180,60,60,80
258,20221114,23,190,70,70,100
258,20221114,24,190,60,60,80
258,20221115,1,180,60,60,80
258,20221115,2,190,60,60,80
258,20221115,3,170,60,60,80
258,20221115,4,180,60,70,90
258,20221115,5,180,70,70,100
258,20221115,6,180,60,60,90
258,20221115,7,190,70,70,90
258,20221115,8,180,70,70,90
258,20221115,9,180,60,60,80
258,20221115,10,170,60,70,80
258,20221115,11,190,80,90,110
258,20221115,12,180,80,90,110
258,20221115,13,160,80,80,110
258,20221115,14,140,70,70,100
258,20221115,15,140,80,80,100
258,20221115,16,130,90,100,110
258,20221115,17,140,100,100,120
258,20221115,18,140,90,90,110
258,20221115,19,150,80,80,110
258,20221115,20,140,80,80,100
258,20221115,21,150,80,80,100
258,20221115,22,150,70,70,100
258,20221115,23,140,60,60,90
258,20221115,24,140,60,60,80
258,20221116,1,150,60,60,80
258,20221116,2,150,60,60,80
258,20221116,3,160,60,60,80
258,20221116,4,220,60,70,80
258,20221116,5,210,60,50,80
258,20221116,6,200,50,50,70
258,20221116,7,190,50,50,60
258,20221116,8,190,50,60,70
258,20221116,9,190,60,70,80
258,20221116,10,170,60,70,80
258,20221116,11,180,70,70,100
258,20221116,12,160,60,60,80
258,20221116,13,160,60,60,80
258,20221116,14,170,60,70,90
258,20221116,15,150,60,70,90
258,20221116,16,130,60,60,80
258,20221116,17,110,70,70,90
258,20221116,18,120,80,70,90
258,20221116,19,120,80,80,100
258,20221116,20,120,80,90,100
258,20221116,21,110,90,100,110
258,20221116,22,110,110,120,140
258,20221116,23,100,130,130,160
258,20221116,24,110,140,140,170
258,20221117,1,110,140,150,180
258,20221117,2,110,160,160,210
258,20221117,3,110,160,170,200
258,20221117,4,120,160,150,200
258,20221117,5,120,140,130,180
258,20221117,6,110,140,150,180
258,20221117,7,110,150,140,190
258,20221117,8,130,130,110,170
258,20221117,9,160,100,100,140
258,20221117,10,160,100,110,150
258,20221117,11,170,100,90,150
258,20221117,12,170,110,110,160
258,20221117,13,170,100,100,140
258,20221117,14,170,110,110,150
258,20221117,15,180,90,80,140
258,20221117,16,170,100,110,140
258,20221117,17,160,100,110,140
258,20221117,18,170,110,110,140
258,20221117,19,160,100,100,140
258,20221117,20,170,100,100,130
258,20221117,21,170,100,100,130
258,20221117,22,170,100,100,120
258,20221117,23,170,80,80,110
258,20221117,24,170,80,80,100
258,20221118,1,170,70,70,90
258,20221118,2,160,70,70,90
258,20221118,3,160,60,60,80
258,20221118,4,150,60,60,80
258,20221118,5,150,60,60,80
258,20221118,6,140,60,50,80
258,20221118,7,130,60,60,70
258,20221118,8,130,60,70,80
258,20221118,9,130,60,70,80
258,20221118,10,140,60,60,80
258,20221118,11,130,60,60,70
258,20221118,12,120,50,50,60
258,20221118,13,100,50,70,80
258,20221118,14,90,80,90,120
258,20221118,15,100,90,100,150
258,20221118,16,100,100,100,120
258,20221118,17,90,110,100,130
258,20221118,18,90,100,100,130
258,20221118,19,100,120,130,150
258,20221118,20,90,130,130,160
258,20221118,21,90,130,140,160
258,20221118,22,100,120,120,160
258,20221118,23,90,120,120,150
258,20221118,24,100,120,110,150
258,20221119,1,90,110,120,140
258,20221119,2,90,120,120,140
258,20221119,3,90,120,110,150
258,20221119,4,80,120,120,150
258,20221119,5,80,120,120,150
258,20221119,6,80,120,120,150
258,20221119,7,80,130,130,160
258,20221119,8,80,140,130,170
258,20221119,9,90,120,120,160
258,20221119,10,90,110,120,150
258,20221119,11,90,110,120,150
258,20221119,12,80,120,110,150
258,20221119,13,80,110,110,150
258,20221119,14,80,110,100,130
258,20221119,15,80,100,100,120
258,20221119,16,80,90,90,120
258,20221119,17,90,80,70,110
258,20221119,18,80,60,60,90
258,20221119,19,90,60,60,80
258,20221119,20,90,70,70,80
258,20221119,21,90,60,50,80
258,20221119,22,130,50,40,60
258,20221119,23,170,40,40,50
258,20221119,24,170,40,40,50
258,20221120,1,190,40,30,60
258,20221120,2,210,30,30,40
258,20221120,3,200,30,20,40
258,20221120,4,180,20,20,40
258,20221120,5,190,20,30,40
258,20221120,6,190,40,30,50
258,20221120,7,200,50,50,60
258,20221120,8,190,50,40,60
258,20221120,9,200,50,50,70
258,20221120,10,190,50,60,70
258,20221120,11,190,60,70,90
258,20221120,12,170,60,60,80
258,20221120,13,150,70,60,90
258,20221120,14,130,70,70,90
258,20221120,15,140,80,80,100
258,20221120,16,130,80,80,100
258,20221120,17,130,80,70,90
258,20221120,18,110,80,80,110
258,20221120,19,80,90,90,110
258,20221120,20,100,90,80,110
258,20221120,21,100,80,80,100
258,20221120,22,80,60,60,90
258,20221120,23,80,60,50,70
258,20221120,24,110,60,50,80
258,20221121,1,150,50,40,60
258,20221121,2,150,40,40,50
258,20221121,3,150,50,40,70
258,20221121,4,150,40,40,60
258,20221121,5,160,40,40,60
258,20221121,6,170,40,50,60
258,20221121,7,150,40,40,60
258,20221121,8,150,50,50,70
258,20221121,9,150,60,60,70
258,20221121,10,150,60,60,90
258,20221121,11,150,60,60,80
258,20221121,12,180,60,70,80
258,20221121,13,160,70,60,90
258,20221121,14,160,60,70,80
258,20221121,15,140,70,90,100
258,20221121,16,130,80,80,100
258,20221121,17,130,80,90,110
258,20221121,18,130,90,90,110
258,20221121,19,130,100,90,120
258,20221121,20,130,100,100,120
258,20221121,21,130,100,100,120
258,20221121,22,140,100,100,130
258,20221121,23,130,100,100,120
258,20221121,24,130,100,110,120
258,20221122,1,150,100,90,130
258,20221122,2,150,80,70,120
258,20221122,3,170,70,70,90
258,20221122,4,190,80,90,110
258,20221122,5,200,90,90,110
258,20221122,6,180,90,100,120
258,20221122,7,190,100,100,130
258,20221122,8,190,100,110,140
258,20221122,9,180,100,90,130
258,20221122,10,180,100,110,160
258,20221122,11,180,100,100,140
258,20221122,12,170,100,90,130
258,20221122,13,170,90,90,120
258,20221122,14,160,80,80,110
258,20221122,15,160,80,70,100
258,20221122,16,160,80,80,110
258,20221122,17,160,80,70,120
258,20221122,18,160,80,90,110
258,20221122,19,170,80,80,100
258,20221122,20,160,70,60,90
258,20221122,21,170,70,70,90
258,20221122,22,170,70,70,100
258,20221122,23,190,70,80,90
258,20221122,24,190,70,80,90
258,20221123,1,200,70,70,80
258,20221123,2,200,70,70,90
258,20221123,3,200,70,70,90
258,20221123,4,190,70,80,90
258,20221123,5,190,70,70,90
258,20221123,6,190,70,70,90
258,20221123,7,190,80,80,110
258,20221123,8,190,80,80,110
258,20221123,9,190,80,80,110
258,20221123,10,180,80,80,110
258,20221123,11,170,80,70,110
258,20221123,12,180,90,100,130
258,20221123,13,180,100,100,140
258,20221123,14,170,100,90,130
258,20221123,15,170,100,110,140
258,20221123,16,180,110,110,150
258,20221123,17,180,100,100,130
258,20221123,18,190,100,100,130
258,20221123,19,200,90,90,120
258,20221123,20,200,90,80,120
258,20221123,21,200,90,90,110
258,20221123,22,200,90,80,120
258,20221123,23,200,90,100,130
258,20221123,24,200,90,100,130
258,20221124,1,200,90,90,110
258,20221124,2,200,90,100,120
258,20221124,3,210,90,100,120
258,20221124,4,210,90,80,130
258,20221124,5,210,70,70,100
258,20221124,6,210,80,80,100
258,20221124,7,210,80,90,110
258,20221124,8,220,90,90,120
258,20221124,9,200,80,60,110
258,20221124,10,210,70,70,90
258,20221124,11,210,70,70,90
258,20221124,12,210,80,80,100
258,20221124,13,200,70,70,90
258,20221124,14,210,60,60,80
258,20221124,15,190,60,50,80
258,20221124,16,170,60,60,80
258,20221124,17,170,70,70,80
258,20221124,18,170,70,80,90
258,20221124,19,170,80,90,110
258,20221124,20,170,90,90,110
258,20221124,21,170,100,100,120
258,20221124,22,180,100,100,130
258,20221124,23,180,90,90,120
258,20221124,24,180,80,90,110
258,20221125,1,180,80,70,100
258,20221125,2,180,70,50,100
258,20221125,3,180,70,60,100
258,20221125,4,180,60,60,80
258,20221125,5,190,70,70,90
258,20221125,6,200,70,70,90
258,20221125,7,210,70,80,100
258,20221125,8,210,80,80,100
258,20221125,9,210,90,90,110
258,20221125,10,220,90,90,120
258,20221125,11,210,80,80,100
258,20221125,12,210,70,70,100
258,20221125,13,220,70,60,90
258,20221125,14,250,50,50,70
258,20221125,15,240,40,40,60
258,20221125,16,240,50,50,60
258,20221125,17,240,60,60,70
258,20221125,18,230,60,60,70
258,20221125,19,230,60,50,70
258,20221125,20,210,50,50,60
258,20221125,21,220,50,50,60
258,20221125,22,230,50,50,60
258,20221125,23,220,60,50,70
258,20221125,24,220,60,60,70
258,20221126,1,210,60,60,80
258,20221126,2,210,60,60,70
258,20221126,3,200,60,60,70
258,20221126,4,200,60,60,80
258,20221126,5,200,60,60,80
258,20221126,6,200,60,60,80
258,20221126,7,210,70,70,80
258,20221126,8,200,60,70,80
258,20221126,9,200,60,60,80
258,20221126,10,190,70,70,90
258,20221126,11,200,60,60,90
258,20221126,12,190,60,60,80
258,20221126,13,200,50,50,70
258,20221126,14,190,50,50,70
258,20221126,15,210,50,50,70
258,20221126,16,190,50,50,70
258,20221126,17,180,60,60,80
258,20221126,18,170,60,60,70
258,20221126,19,170,60,60,70
258,20221126,20,180,70,70,80
258,20221126,21,190,70,70,90
258,20221126,22,180,70,70,90
258,20221126,23,170,70,80,90
258,20221126,24,180,80,80,110
258,20221127,1,180,80,80,100
258,20221127,2,170,90,90,110
258,20221127,3,180,90,100,120
258,20221127,4,180,90,90,130
258,20221127,5,180,100,100,130
258,20221127,6,180,100,100,130
258,20221127,7,190,90,90,120
258,20221127,8,180,90,90,120
258,20221127,9,170,80,80,110
258,20221127,10,170,80,80,100
258,20221127,11,180,80,80,100
258,20221127,12,180,80,70,110
258,20221127,13,170,80,80,110
258,20221127,14,170,70,70,90
258,20221127,15,160,70,70,80
258,20221127,16,170,70,70,90
258,20221127,17,170,70,70,90
258,20221127,18,180,70,70,100
258,20221127,19,170,70,70,90
258,20221127,20,170,70,70,90
258,20221127,21,160,70,70,90
258,20221127,22,160,70,70,80
258,20221127,23,160,70,70,80
258,20221127,24,160,60,60,80
258,20221128,1,170,60,60,80
258,20221128,2,180,60,60,80
258,20221128,3,180,60,60,80
258,20221128,4,200,60,50,70
258,20221128,5,180,60,60,70
258,20221128,6,200,70,70,90
258,20221128,7,200,70,60,100
258,20221128,8,200,60,60,80
258,20221128,9,200,60,60,80
258,20221128,10,200,50,50,70
258,20221128,11,200,50,50,70
258,20221128,12,210,50,50,70
258,20221128,13,220,50,60,70
258,20221128,14,220,50,40,60
258,20221128,15,220,40,40,60
258,20221128,16,210,30,30,40
258,20221128,17,200,30,30,40
258,20221128,18,210,30,40,40
258,20221128,19,220,40,40,50
258,20221128,20,220,30,30,40
258,20221128,21,230,30,30,40
258,20221128,22,220,30,30,40
258,20221128,23,230,30,40,50
258,20221128,24,230,40,40,50
258,20221129,1,230,30,20,40
258,20221129,2,250,30,30,40
258,20221129,3,250,30,20,50
258,20221129,4,240,20,30,30
258,20221129,5,240,20,30,40
258,20221129,6,250,30,30,40
258,20221129,7,240,30,30,40
258,20221129,8,230,30,40,40
258,20221129,9,240,40,40,50
258,20221129,10,250,30,30,40
258,20221129,11,250,20,20,40
258,20221129,12,260,40,40,50
258,20221129,13,270,40,40,50
258,20221129,14,320,40,50,60
258,20221129,15,300,50,50,70
258,20221129,16,320,50,50,70
258,20221129,17,330,50,40,70
258,20221129,18,350,30,30,50
258,20221129,19,360,30,30,40
258,20221129,20,50,30,20,30
258,20221129,21,30,20,30,40
258,20221129,22,20,20,20,30
258,20221129,23,0,10,0,20
258,20221129,24,340,10,10,10
258,20221130,1,310,10,10,10
258,20221130,2,350,10,20,20
258,20221130,3,290,10,20,20
258,20221130,4,300,20,20,20
258,20221130,5,310,20,20,30
258,20221130,6,310,20,20,30
258,20221130,7,330,20,30,30
258,20221130,8,350,20,20,30
258,20221130,9,90,30,30,40
258,20221130,10,60,20,20,40
258,20221130,11,50,30,20,40
258,20221130,12,10,20,20,30
258,20221130,13,10,30,30,40
258,20221130,14,30,20,20,30
258,20221130,15,40,40,40,60
258,20221130,16,10,40,40,50
258,20221130,17,30,50,40,60
258,20221130,18,50,50,60,70
258,20221130,19,60,60,50,70
258,20221130,20,50,50,50,70
258,20221130,21,50,50,50,60
258,20221130,22,50,40,40,50
258,20221130,23,50,50,50,70
258,20221130,24,50,50,40,60
258,20221201,1,30,40,50,60
258,20221201,2,40,50,50,60
258,20221201,3,50,50,40,60
258,20221201,4,50,40,50,60
258,20221201,5,30,40,30,60
258,20221201,6,40,40,40,50
258,20221201,7,30,50,50,60
258,20221201,8,40,40,30,50
258,20221201,9,10,40,50,50
258,20221201,10,30,40,50,60
258,20221201,11,20,40,40,50
258,20221201,12,30,40,40,50
258,20221201,13,20,40,30,40
258,20221201,14,10,30,30,40
258,20221201,15,40,30,30,30
258,20221201,16,20,20,20,30
258,20221201,17,40,20,30,30
258,20221201,18,80,40,50,50
258,20221201,19,60,50,60,70
258,20221201,20,70,60,60,70
258,20221201,21,80,60,70,80
258,20221201,22,80,60,60,80
258,20221201,23,70,60,70,80
258,20221201,24,70,50,50,70
258,20221202,1,60,60,60,80
258,20221202,2,60,70,70,90
258,20221202,3,70,70,70,90
258,20221202,4,60,70,70,90
258,20221202,5,60,80,90,110
258,20221202,6,70,80,80,110
258,20221202,7,50,70,70,100
258,20221202,8,60,70,80,90
258,20221202,9,60,80,80,100
258,20221202,10,70,80,100,120
258,20221202,11,70,90,80,130
258,20221202,12,60,90,90,130
258,20221202,13,70,90,100,120
258,20221202,14,60,90,90,110
258,20221202,15,70,90,90,130
258,20221202,16,70,100,100,120
258,20221202,17,70,110,120,140
258,20221202,18,70,100,100,140
258,20221202,19,70,100,110,140
258,20221202,20,70,100,100,120
258,20221202,21,70,110,120,150
258,20221202,22,70,110,110,130
258,20221202,23,60,100,100,140
258,20221202,24,60,100,90,120
258,20221203,1,60,100,90,130
258,20221203,2,60,80,80,110
258,20221203,3,70,90,90,120
258,20221203,4,70,90,110,130
258,20221203,5,70,100,100,130
258,20221203,6,70,90,80,120
258,20221203,7,70,100,110,130
258,20221203,8,80,110,100,140
258,20221203,9,80,110,100,130
258,20221203,10,90,90,80,120
258,20221203,11,80,100,110,130
258,20221203,12,90,90,80,130
258,20221203,13,90,80,80,110
258,20221203,14,80,80,80,110
258,20221203,15,100,70,70,100
258,20221203,16,80,80,90,110
258,20221203,17,90,90,100,120
258,20221203,18,90,100,90,120
258,20221203,19,90,90,90,120
258,20221203,20,80,90,100,120
258,20221203,21,90,100,100,130
258,20221203,22,90,110,110,140
258,20221203,23,80,90,90,130
258,20221203,24,80,90,90,120
258,20221204,1,80,80,90,100
258,20221204,2,80,90,90,110
258,20221204,3,80,90,90,110
258,20221204,4,80,90,90,110
258,20221204,5,80,90,100,120
258,20221204,6,80,90,90,110
258,20221204,7,70,90,90,120
258,20221204,8,70,100,100,130
258,20221204,9,80,100,100,120
258,20221204,10,80,100,100,130
258,20221204,11,80,90,90,130
258,20221204,12,80,100,100,120
258,20221204,13,80,90,100,130
258,20221204,14,80,90,90,130
258,20221204,15,80,110,120,140
258,20221204,16,70,110,100,140
258,20221204,17,70,110,100,140
258,20221204,18,60,100,100,120
258,20221204,19,60,100,100,120
258,20221204,20,50,110,110,130
258,20221204,21,50,110,110,130
258,20221204,22,60,100,110,130
258,20221204,23,50,100,100,120
258,20221204,24,50,100,100,120
258,20221205,1,50,90,90,120
258,20221205,2,50,90,100,110
258,20221205,3,50,100,90,120
258,20221205,4,40,80,80,110
258,20221205,5,40,70,60,100
258,20221205,6,40,70,80,100
258,20221205,7,40,90,100,110
258,20221205,8,40,90,80,130
258,20221205,9,40,80,80,100
258,20221205,10,30,90,80,110
258,20221205,11,30,80,70,100
258,20221205,12,40,70,80,90
258,20221205,13,30,70,70,90
258,20221205,14,20,60,50,80
258,20221205,15,20,60,70,80
258,20221205,16,20,70,60,80
258,20221205,17,20,60,40,80
258,20221205,18,20,50,60,70
258,20221205,19,20,60,70,80
258,20221205,20,30,60,60,80
258,20221205,21,20,50,50,70
258,20221205,22,350,40,40,50
